GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
2022100471,LAK,CPS
0022101132,WAS,CHI
2022100469,DEL,MCC
0022101133,DET,BKN
2022100469,MCC,DEL
2022100471,CPS,LAK
2022100470,WES,CLC
0022101132,CHI,WAS
2022100475,IWA,BIR
2022100473,MNE,GBO
2022100476,STO,MHU
2022100472,GRG,RAP
0022101131,PHI,MIL
0022101134,LAL,DAL
2022100470,CLC,WES
2022100477,SCW,SLC
2022100476,MHU,STO
2022100475,BIR,IWA
0022101135,LAC,UTA
0022101133,BKN,DET
0022101131,MIL,PHI
0022101134,DAL,LAL
2022100473,GBO,MNE
2022100474,LIN,WCB
2022100477,SLC,SCW
2022100472,RAP,GRG
2022100474,WCB,LIN
0022101127,BOS,TOR
0022101123,CLE,ORL
0022101122,DEN,CHA
2022100508,SBL,ACC
0022101126,CHI,NYK
0022101126,NYK,CHI
0022101128,HOU,SAS
2022100468,MHU,RGV
0022101125,MIA,SAC
0022101130,POR,OKC
0022101130,OKC,POR
0022101124,ATL,IND
0022101127,TOR,BOS
2022100508,ACC,SBL
2022100468,RGV,MHU
0022101129,MEM,GSW
0022101124,IND,ATL
0022101129,GSW,MEM
0022101123,ORL,CLE
0022101122,CHA,DEN
0022101125,SAC,MIA
0022101128,SAS,HOU
2022100465,CPS,WCB
0022101121,UTA,DAL
2022100462,CLC,WES
0022101119,NOP,LAL
0022101115,DET,NYK
0022101118,PHX,PHI
0022101117,GSW,WAS
0022101121,DAL,UTA
2022100467,SBL,ACC
2022100507,OKL,SXF
2022100465,WCB,CPS
2022100464,GRG,WIS
2022100467,ACC,SBL
2022100463,MCC,DEL
0022101120,CHA,BKN
2022100461,FWN,MNE
0022101120,BKN,CHA
2022100461,MNE,FWN
0022101117,WAS,GSW
2022100463,DEL,MCC
2022100462,WES,CLC
0022101115,NYK,DET
2022100466,BIR,TEX
2022100464,WIS,GRG
2022100466,TEX,BIR
2022100507,SXF,OKL
0022101119,LAL,NOP
0022101118,PHI,PHX
0022101116,BOS,MIN
0022101116,MIN,BOS
0022101111,BKN,MIA
0022101113,OKC,DEN
0022101111,MIA,BKN
2022100460,AUS,SCW
0022101110,CHI,CLE
0022101112,MIL,MEM
0022101108,SAC,ORL
0022101109,TOR,IND
0022101107,NOP,SAS
0022101113,DEN,OKC
0022101114,POR,HOU
2022100459,RGV,STO
0022101114,HOU,POR
2022100456,LAK,CCG
0022101109,IND,TOR
2022100458,SXF,OKL
0022101108,ORL,SAC
0022101107,SAS,NOP
0022101110,CLE,CHI
2022100457,LIN,GBO
2022100458,OKL,SXF
2022100459,STO,RGV
2022100460,SCW,AUS
0022101112,MEM,MIL
2022100456,CCG,LAK
2022100457,GBO,LIN
0022101102,ATL,GSW
0022101106,LAC,PHI
0022101103,NYK,MIA
2022100454,IWA,SCW
0022101105,POR,HOU
2022100451,WIS,RAP
2022100449,GBO,WES
2022100452,STO,RGV
0022101103,MIA,NYK
2022100447,LAK,CCG
2022100450,WCB,CPS
0022101106,PHI,LAC
0022101101,WAS,DET
0022101105,HOU,POR
2022100455,SBL,AUS
2022100332,DEL,CLC
2022100451,RAP,WIS
2022100450,CPS,WCB
2022100452,RGV,STO
2022100453,MHU,TEX
0022101100,CHA,UTA
2022100453,TEX,MHU
2022100454,SCW,IWA
0022101101,DET,WAS
0022101104,DAL,MIN
2022100332,CLC,DEL
2022100449,WES,GBO
2022100455,AUS,SBL
0022101100,UTA,CHA
2022100447,CCG,LAK
2022100448,FWN,MCC
0022101104,MIN,DAL
2022100448,MCC,FWN
0022101102,GSW,ATL
0022101096,IND,MEM
0022101098,NOP,CHI
2022100446,ACC,SLC
0022101096,MEM,IND
0022101099,PHX,DEN
0022101098,CHI,NOP
2022100445,FWN,MCC
0022101097,MIL,WAS
0022101099,DEN,PHX
0022101097,WAS,MIL
2022100445,MCC,FWN
0022101095,TOR,CLE
2022100446,SLC,ACC
0022101095,CLE,TOR
0022101092,DAL,HOU
2022100441,WCB,CLC
2022100444,IWA,SCW
0022101086,SAC,IND
2022100438,CCG,DEL
2022100441,CLC,WCB
0022101094,SAS,POR
0022101085,DET,ATL
2022100440,BIR,SXF
0022101090,MIN,PHX
0022101085,ATL,DET
2022100438,DEL,CCG
0022101093,LAL,PHI
0022101084,NYK,CHA
2022100443,AUS,ACC
2022100247,GBO,LAK
0022101094,POR,SAS
0022101086,IND,SAC
0022101087,UTA,BOS
2022100437,STO,OKL
2022100442,RAP,WIS
0022101088,GSW,MIA
0022101089,BKN,MEM
2022100442,WIS,RAP
2022100444,SCW,IWA
0022101092,HOU,DAL
0022101091,OKC,ORL
2022100440,SXF,BIR
2022100247,LAK,GBO
0022101087,BOS,UTA
0022101088,MIA,GSW
0022101093,PHI,LAL
0022101084,CHA,NYK
2022100437,OKL,STO
2022100443,ACC,AUS
0022101089,MEM,BKN
0022101091,ORL,OKC
0022101090,PHX,MIN
2022100436,SBL,TEX
2022100435,BIR,SXF
0022101080,GSW,ORL
0022101083,DEN,LAC
0022101082,MIL,CHI
0022101081,ATL,NYK
0022101081,NYK,ATL
0022101080,ORL,GSW
0022101082,CHI,MIL
2022100435,SXF,BIR
2022100434,CPS,MNE
2022100436,TEX,SBL
0022101083,LAC,DEN
2022100434,MNE,CPS
0022101074,PHI,MIA
0022101075,BKN,UTA
2022100432,GRG,WES
0022101076,CHI,TOR
0022101072,CLE,LAL
0022101071,CHA,NOP
0022101073,POR,DET
2022100510,FWN,LIN
0022101076,TOR,CHI
0022101079,DAL,MIN
2022100433,AUS,STO
0022101077,HOU,WAS
0022101078,BOS,OKC
2022100023,RGV,MHU
2022100023,MHU,RGV
2022100433,STO,AUS
0022101077,WAS,HOU
0022101078,OKC,BOS
0022101073,DET,POR
2022100432,WES,GRG
0022101075,UTA,BKN
0022101079,MIN,DAL
0022101072,LAL,CLE
2022100510,LIN,FWN
0022101071,NOP,CHA
0022101074,MIA,PHI
2022100430,TEX,SBL
0022101068,DEN,BOS
0022101062,IND,POR
2022100427,SXF,IWA
2022100427,IWA,SXF
0022101064,NOP,ATL
0022101066,PHX,SAC
0022101064,ATL,NOP
2022100428,WCB,WES
2022100425,DEL,MNE
2022100426,GBO,MCC
0022101067,NYK,UTA
0022101065,ORL,OKC
2022100423,CPS,CLC
0022101070,GSW,SAS
0022101069,TOR,PHI
0022101063,HOU,MEM
0022101065,OKC,ORL
2022100426,MCC,GBO
2022100431,SCW,SLC
2022100424,WIS,CCG
2022100430,SBL,TEX
2022100423,CLC,CPS
0022101066,SAC,PHX
2022100429,LIN,FWN
0022101067,UTA,NYK
0022101070,SAS,GSW
0022101062,POR,IND
0022101068,BOS,DEN
2022100431,SLC,SCW
2022100428,WES,WCB
0022101063,MEM,HOU
2022100429,FWN,LIN
0022101069,PHI,TOR
2022100424,CCG,WIS
2022100425,MNE,DEL
0022101060,CLE,DET
0022101059,DAL,CHA
2022100419,RGV,MHU
2022100421,ACC,SCW
0022101061,WAS,LAL
2022100421,SCW,ACC
2022100420,OKL,SLC
2022100419,MHU,RGV
0022101060,DET,CLE
0022101058,MIN,MIL
0022101061,LAL,WAS
2022100422,AUS,STO
2022100422,STO,AUS
0022101058,MIL,MIN
0022101059,CHA,DAL
2022100420,SLC,OKL
0022101046,PHI,DAL
0022101049,CLE,DEN
2022100418,IWA,SBL
2022100414,DEL,GRG
0022101048,BKN,POR
0022101047,ATL,MEM
2022100414,GRG,DEL
0022101056,CHI,PHX
0022101052,OKC,MIA
0022101047,MEM,ATL
0022101048,POR,BKN
