GAME_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME
2022300404,MNE,DEL
0022300936,GSW,SAS
2022300405,OSC,RAP
0022300935,CHI,DAL
0022300934,PHX,CLE
2022300404,DEL,MNE
2022300405,RAP,OSC
0022300937,TOR,DEN
0022300938,BOS,POR
0022300932,LAL,MIN
0022300928,ORL,IND
2022300397,FWN,GBO
0022300930,BKN,CLE
0022300925,NOP,ATL
0022300924,LAC,MIL
0022300925,ATL,NOP
0022300927,NYK,PHI
2022300396,RGV,SCW
0022300931,OKC,MEM
0022300930,CLE,BKN
2022300403,STO,IWA
2022300398,AUS,WCB
2022300399,LIN,BHM
0022300926,WAS,MIA
2022300402,TEX,RCR
2022300402,RCR,TEX
0022300928,IND,ORL
0022300929,HOU,SAC
0022300932,MIN,LAL
2022300401,WES,ONT
0022300924,MIL,LAC
2022300400,SXF,SLC
2022300403,IWA,STO
2022300401,ONT,WES
0022300929,SAC,HOU
2022300397,GBO,FWN
2022300400,SLC,SXF
2022300399,BHM,LIN
0022300927,PHI,NYK
0022300926,MIA,WAS
2022300398,WCB,AUS
0022300931,MEM,OKC
2022300396,SCW,RGV
2022300392,CPS,OSC
2022300395,MHU,SBL
0022300921,GSW,SAS
0022300919,DAL,DET
2022300394,WIS,GRG
2022300394,GRG,WIS
2022300392,OSC,CPS
0022300920,BOS,PHX
0022300919,DET,DAL
0022300922,UTA,DEN
0022300920,PHX,BOS
0022300917,LAC,CHI
0022300923,TOR,POR
0022300918,CHA,BKN
2022300393,MCC,CLC
2022300395,SBL,MHU
0022300922,DEN,UTA
0022300917,CHI,LAC
0022300921,SAS,GSW
0022300918,BKN,CHA
2022300393,CLC,MCC
0022300923,POR,TOR
0022300910,WAS,CHA
2022300389,BHM,GBO
2022300391,MXC,STO
0022300912,ORL,NYK
0022300915,LAL,MIL
0022300913,ATL,MEM
2022300389,GBO,BHM
2022300390,RGV,WCB
0022300910,CHA,WAS
2022300386,CCG,LIN
2022300388,RAP,FWN
2022300391,STO,MXC
0022300911,MIN,CLE
0022300913,MEM,ATL
0022300916,POR,HOU
0022300909,NOP,PHI
0022300914,MIA,OKC
2022300386,LIN,CCG
0022300912,NYK,ORL
2022300390,WCB,RGV
2022300388,FWN,RAP
0022300914,OKC,MIA
0022300916,HOU,POR
2022300387,CPS,OSC
0022300911,CLE,MIN
0022300915,MIL,LAL
2022300387,OSC,CPS
0022300909,PHI,NOP
2022300385,STO,MXC
2022300382,TEX,SLC
2022300383,ONT,IWA
0022300902,BKN,DET
0022300904,DAL,MIA
0022300905,PHX,TOR
2022300384,MHU,SBL
0022300906,BOS,DEN
2022300382,SLC,TEX
0022300902,DET,BKN
0022300907,GSW,CHI
2022300383,IWA,ONT
0022300904,MIA,DAL
2022300384,SBL,MHU
0022300905,TOR,PHX
0022300903,MIN,IND
2022300381,RAP,FWN
2022300385,MXC,STO
0022300908,SAC,SAS
0022300908,SAS,SAC
0022300903,IND,MIN
0022300907,CHI,GSW
2022300381,FWN,RAP
0022300906,DEN,BOS
2022300378,LIN,WES
0022300899,GSW,MIL
0022300898,UTA,CHI
0022300898,CHI,UTA
0022300901,SAC,LAL
0022300900,OKC,POR
0022300901,LAL,SAC
2022300379,AUS,SCW
2022300380,WCB,RGV
0022300900,POR,OKC
2022300379,SCW,AUS
0022300895,ATL,CLE
0022300897,HOU,LAC
2022300380,RGV,WCB
2022300378,WES,LIN
0022300897,LAC,HOU
0022300895,CLE,ATL
0022300896,PHI,MEM
0022300899,MIL,GSW
0022300894,ORL,WAS
0022300896,MEM,PHI
0022300894,WAS,ORL
2022300370,MCC,CCG
2022300372,CPS,DEL
2022300377,IWA,SBL
0022300891,HOU,SAS
0022300888,DET,MIA
2022300370,CCG,MCC
2022300377,SBL,IWA
0022300887,BKN,PHI
0022300893,PHX,DEN
2022300371,SXF,OKL
2022300374,LIN,GLI
0022300891,SAS,HOU
2022300371,OKL,SXF
2022300372,DEL,CPS
0022300888,MIA,DET
2022300375,MNE,OSC
0022300889,NYK,ATL
0022300887,PHI,BKN
0022300892,IND,DAL
0022300886,BOS,CLE
0022300886,CLE,BOS
2022300376,SLC,TEX
0022300889,ATL,NYK
