GAME_ID,GAME_DATE,HOME_TEAM_ID,VISITOR_TEAM_ID,TEAM_ID,TEAM_ABBREVIATION,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4
0042300405,2024-06-17T00:00:00,1610612738,1610612742,1610612742,DAL,18,28,21,21
0042300405,2024-06-17T00:00:00,1610612738,1610612742,1610612738,BOS,28,39,19,20
0042300404,2024-06-14T00:00:00,1610612742,1610612738,1610612742,DAL,34,27,31,30
0042300404,2024-06-14T00:00:00,1610612742,1610612738,1610612738,BOS,21,14,25,24
0042300403,2024-06-12T00:00:00,1610612742,1610612738,1610612742,DAL,31,20,19,29
0042300403,2024-06-12T00:00:00,1610612742,1610612738,1610612738,BOS,30,20,35,21
0042300402,2024-06-09T00:00:00,1610612738,1610612742,1610612738,BOS,25,29,29,22
0042300402,2024-06-09T00:00:00,1610612738,1610612742,1610612742,DAL,28,23,23,24
0042300401,2024-06-06T00:00:00,1610612738,1610612742,1610612742,DAL,20,22,24,23
0042300401,2024-06-06T00:00:00,1610612738,1610612742,1610612738,BOS,37,26,23,21
0042300315,2024-05-30T00:00:00,1610612750,1610612742,1610612742,DAL,35,34,28,27
0042300315,2024-05-30T00:00:00,1610612750,1610612742,1610612750,MIN,19,21,33,30
0042300314,2024-05-28T00:00:00,1610612742,1610612750,1610612742,DAL,20,29,24,27
0042300314,2024-05-28T00:00:00,1610612742,1610612750,1610612750,MIN,27,22,29,27
0042300304,2024-05-27T00:00:00,1610612754,1610612738,1610612754,IND,27,30,26,19
0042300304,2024-05-27T00:00:00,1610612754,1610612738,1610612738,BOS,29,29,22,25
0042300313,2024-05-26T00:00:00,1610612742,1610612750,1610612750,MIN,28,24,35,20
0042300313,2024-05-26T00:00:00,1610612742,1610612750,1610612742,DAL,33,27,27,29
0042300303,2024-05-25T00:00:00,1610612754,1610612738,1610612738,BOS,32,25,24,33
0042300303,2024-05-25T00:00:00,1610612754,1610612738,1610612754,IND,31,38,21,21
0042300312,2024-05-24T00:00:00,1610612750,1610612742,1610612750,MIN,32,28,26,22
0042300312,2024-05-24T00:00:00,1610612750,1610612742,1610612742,DAL,26,22,31,30
0042300302,2024-05-23T00:00:00,1610612738,1610612754,1610612738,BOS,25,32,36,33
0042300302,2024-05-23T00:00:00,1610612738,1610612754,1610612754,IND,27,24,29,30
0042300311,2024-05-22T00:00:00,1610612750,1610612742,1610612742,DAL,27,32,23,26
0042300311,2024-05-22T00:00:00,1610612750,1610612742,1610612750,MIN,33,29,21,22
0042300301,2024-05-21T00:00:00,1610612738,1610612754,1610612754,IND,31,33,29,24
0042300301,2024-05-21T00:00:00,1610612738,1610612754,1610612738,BOS,34,30,30,23
0042300217,2024-05-19T00:00:00,1610612752,1610612754,1610612752,NYK,27,28,29,25
0042300217,2024-05-19T00:00:00,1610612752,1610612754,1610612754,IND,39,31,31,29
0042300237,2024-05-19T00:00:00,1610612743,1610612750,1610612750,MIN,19,19,28,32
0042300237,2024-05-19T00:00:00,1610612743,1610612750,1610612743,DEN,24,29,14,23
0042300226,2024-05-18T00:00:00,1610612742,1610612760,1610612760,OKC,30,34,26,26
0042300226,2024-05-18T00:00:00,1610612742,1610612760,1610612742,DAL,23,25,35,34
0042300216,2024-05-17T00:00:00,1610612754,1610612752,1610612754,IND,29,32,27,28
0042300216,2024-05-17T00:00:00,1610612754,1610612752,1610612752,NYK,30,21,24,28
0042300236,2024-05-16T00:00:00,1610612750,1610612743,1610612750,MIN,31,28,27,29
0042300236,2024-05-16T00:00:00,1610612750,1610612743,1610612743,DEN,14,26,21,9
0042300225,2024-05-15T00:00:00,1610612760,1610612742,1610612760,OKC,22,22,23,25
0042300225,2024-05-15T00:00:00,1610612760,1610612742,1610612742,DAL,24,30,25,25
0042300205,2024-05-15T00:00:00,1610612738,1610612739,1610612738,BOS,28,30,27,28
0042300205,2024-05-15T00:00:00,1610612738,1610612739,1610612739,CLE,28,24,26,20
0042300215,2024-05-14T00:00:00,1610612752,1610612754,1610612754,IND,32,22,21,16
0042300215,2024-05-14T00:00:00,1610612752,1610612754,1610612752,NYK,38,31,27,25
0042300235,2024-05-14T00:00:00,1610612743,1610612750,1610612750,MIN,26,18,30,23
0042300235,2024-05-14T00:00:00,1610612743,1610612750,1610612743,DEN,28,22,38,24
0042300204,2024-05-13T00:00:00,1610612739,1610612738,1610612738,BOS,37,25,26,21
0042300204,2024-05-13T00:00:00,1610612739,1610612738,1610612739,CLE,30,27,21,24
0042300224,2024-05-13T00:00:00,1610612742,1610612760,1610612760,OKC,20,23,22,35
0042300224,2024-05-13T00:00:00,1610612742,1610612760,1610612742,DAL,30,24,15,27
0042300214,2024-05-12T00:00:00,1610612754,1610612752,1610612754,IND,34,35,32,20
0042300214,2024-05-12T00:00:00,1610612754,1610612752,1610612752,NYK,14,27,22,26
0042300234,2024-05-12T00:00:00,1610612750,1610612743,1610612750,MIN,24,25,30,28
0042300234,2024-05-12T00:00:00,1610612750,1610612743,1610612743,DEN,29,35,26,25
0042300223,2024-05-11T00:00:00,1610612742,1610612760,1610612742,DAL,26,25,31,23
0042300223,2024-05-11T00:00:00,1610612742,1610612760,1610612760,OKC,23,29,26,23
0042300203,2024-05-11T00:00:00,1610612739,1610612738,1610612738,BOS,30,27,27,22
0042300203,2024-05-11T00:00:00,1610612739,1610612738,1610612739,CLE,28,20,21,24
0042300233,2024-05-10T00:00:00,1610612750,1610612743,1610612750,MIN,20,21,25,24
0042300233,2024-05-10T00:00:00,1610612750,1610612743,1610612743,DEN,28,28,37,24
0042300213,2024-05-10T00:00:00,1610612754,1610612752,1610612754,IND,29,34,22,26
0042300213,2024-05-10T00:00:00,1610612754,1610612752,1610612752,NYK,20,38,32,16
0042300202,2024-05-09T00:00:00,1610612738,1610612739,1610612739,CLE,30,24,36,28
0042300202,2024-05-09T00:00:00,1610612738,1610612739,1610612738,BOS,24,30,24,16
0042300222,2024-05-09T00:00:00,1610612760,1610612742,1610612760,OKC,32,30,27,21
0042300222,2024-05-09T00:00:00,1610612760,1610612742,1610612742,DAL,36,32,31,20
0042300212,2024-05-08T00:00:00,1610612752,1610612754,1610612752,NYK,36,27,36,31
0042300212,2024-05-08T00:00:00,1610612752,1610612754,1610612754,IND,36,37,18,30
0042300221,2024-05-07T00:00:00,1610612760,1610612742,1610612760,OKC,23,39,27,28
0042300221,2024-05-07T00:00:00,1610612760,1610612742,1610612742,DAL,23,30,26,16
0042300201,2024-05-07T00:00:00,1610612738,1610612739,1610612738,BOS,40,19,33,28
0042300201,2024-05-07T00:00:00,1610612738,1610612739,1610612739,CLE,34,15,28,18
0042300232,2024-05-06T00:00:00,1610612743,1610612750,1610612750,MIN,28,33,21,24
0042300232,2024-05-06T00:00:00,1610612743,1610612750,1610612743,DEN,20,15,25,20
0042300211,2024-05-06T00:00:00,1610612752,1610612754,1610612754,IND,24,31,32,30
0042300211,2024-05-06T00:00:00,1610612752,1610612754,1610612752,NYK,27,22,33,39
0042300137,2024-05-05T00:00:00,1610612739,1610612753,1610612739,CLE,18,25,33,30
0042300137,2024-05-05T00:00:00,1610612739,1610612753,1610612753,ORL,24,29,15,26
0042300231,2024-05-04T00:00:00,1610612743,1610612750,1610612743,DEN,25,19,27,28
0042300231,2024-05-04T00:00:00,1610612743,1610612750,1610612750,MIN,23,17,33,33
0042300176,2024-05-03T00:00:00,1610612742,1610612746,1610612746,LAC,26,26,20,29
0042300176,2024-05-03T00:00:00,1610612742,1610612746,1610612742,DAL,34,18,35,27
0042300136,2024-05-03T00:00:00,1610612753,1610612739,1610612753,ORL,29,24,20,30
0042300136,2024-05-03T00:00:00,1610612753,1610612739,1610612739,CLE,25,24,29,18
0042300126,2024-05-02T00:00:00,1610612754,1610612749,1610612754,IND,33,26,34,27
0042300126,2024-05-02T00:00:00,1610612754,1610612749,1610612749,MIL,24,23,31,20
0042300116,2024-05-02T00:00:00,1610612755,1610612752,1610612752,NYK,36,15,32,35
0042300116,2024-05-02T00:00:00,1610612755,1610612752,1610612755,PHI,22,32,29,32
0042300105,2024-05-01T00:00:00,1610612738,1610612748,1610612738,BOS,41,27,30,20
0042300105,2024-05-01T00:00:00,1610612738,1610612748,1610612748,MIA,23,23,20,18
0042300175,2024-05-01T00:00:00,1610612746,1610612742,1610612746,LAC,24,22,23,24
0042300175,2024-05-01T00:00:00,1610612746,1610612742,1610612742,DAL,25,31,33,34
0042300115,2024-04-30T00:00:00,1610612752,1610612755,1610612752,NYK,17,32,21,27
0042300115,2024-04-30T00:00:00,1610612752,1610612755,1610612755,PHI,26,17,26,28
0042300125,2024-04-30T00:00:00,1610612749,1610612754,1610612749,MIL,23,30,34,28
0042300125,2024-04-30T00:00:00,1610612749,1610612754,1610612754,IND,31,17,19,25
0042300135,2024-04-30T00:00:00,1610612739,1610612753,1610612739,CLE,33,15,27,29
0042300135,2024-04-30T00:00:00,1610612739,1610612753,1610612753,ORL,23,24,23,33
0042300155,2024-04-29T00:00:00,1610612743,1610612747,1610612743,DEN,28,22,31,27
0042300155,2024-04-29T00:00:00,1610612743,1610612747,1610612747,LAL,24,29,26,27
0042300104,2024-04-29T00:00:00,1610612748,1610612738,1610612738,BOS,34,19,28,21
0042300104,2024-04-29T00:00:00,1610612748,1610612738,1610612748,MIA,24,12,23,29
0042300144,2024-04-29T00:00:00,1610612740,1610612760,1610612740,NOP,21,22,28,18
0042300144,2024-04-29T00:00:00,1610612740,1610612760,1610612760,OKC,21,23,26,27
0042300174,2024-04-28T00:00:00,1610612742,1610612746,1610612746,LAC,39,27,16,34
0042300174,2024-04-28T00:00:00,1610612742,1610612746,1610612742,DAL,16,33,29,33
0042300114,2024-04-28T00:00:00,1610612755,1610612752,1610612755,PHI,27,22,27,16
0042300114,2024-04-28T00:00:00,1610612755,1610612752,1610612752,NYK,17,30,30,20
0042300124,2024-04-28T00:00:00,1610612754,1610612749,1610612749,MIL,33,31,21,28
0042300124,2024-04-28T00:00:00,1610612754,1610612749,1610612754,IND,33,34,31,28
0042300164,2024-04-28T00:00:00,1610612756,1610612750,1610612756,PHX,26,35,31,24
0042300164,2024-04-28T00:00:00,1610612756,1610612750,1610612750,MIN,25,31,34,32
0042300143,2024-04-27T00:00:00,1610612740,1610612760,1610612740,NOP,19,27,23,16
0042300143,2024-04-27T00:00:00,1610612740,1610612760,1610612760,OKC,23,37,25,21
0042300134,2024-04-27T00:00:00,1610612753,1610612739,1610612753,ORL,22,29,37,24
0042300134,2024-04-27T00:00:00,1610612753,1610612739,1610612739,CLE,23,37,10,19
0042300103,2024-04-27T00:00:00,1610612748,1610612738,1610612748,MIA,12,27,22,23
0042300103,2024-04-27T00:00:00,1610612748,1610612738,1610612738,BOS,21,42,24,17
0042300154,2024-04-27T00:00:00,1610612747,1610612743,1610612747,LAL,28,33,30,28
0042300154,2024-04-27T00:00:00,1610612747,1610612743,1610612743,DEN,23,25,32,28
0042300163,2024-04-26T00:00:00,1610612756,1610612750,1610612750,MIN,34,25,36,31
0042300163,2024-04-26T00:00:00,1610612756,1610612750,1610612756,PHX,32,21,20,36
0042300173,2024-04-26T00:00:00,1610612742,1610612746,1610612746,LAC,23,18,26,23
0042300173,2024-04-26T00:00:00,1610612742,1610612746,1610612742,DAL,18,36,24,23
0042300123,2024-04-26T00:00:00,1610612754,1610612749,1610612754,IND,39,28,23,21
0042300123,2024-04-26T00:00:00,1610612754,1610612749,1610612749,MIL,22,33,28,28
0042300153,2024-04-25T00:00:00,1610612747,1610612743,1610612747,LAL,33,20,22,30
0042300153,2024-04-25T00:00:00,1610612747,1610612743,1610612743,DEN,23,26,34,29
0042300133,2024-04-25T00:00:00,1610612753,1610612739,1610612753,ORL,31,30,35,25
0042300133,2024-04-25T00:00:00,1610612753,1610612739,1610612739,CLE,21,24,16,22
0042300113,2024-04-25T00:00:00,1610612755,1610612752,1610612755,PHI,27,28,43,27
0042300113,2024-04-25T00:00:00,1610612755,1610612752,1610612752,NYK,29,29,27,29
0042300142,2024-04-24T00:00:00,1610612760,1610612740,1610612740,NOP,22,28,24,18
0042300142,2024-04-24T00:00:00,1610612760,1610612740,1610612760,OKC,35,28,29,32
0042300102,2024-04-24T00:00:00,1610612738,1610612748,1610612748,MIA,28,30,27,26
0042300102,2024-04-24T00:00:00,1610612738,1610612748,1610612738,BOS,27,34,18,22
0042300172,2024-04-23T00:00:00,1610612746,1610612742,1610612742,DAL,23,22,20,31
0042300172,2024-04-23T00:00:00,1610612746,1610612742,1610612746,LAC,19,22,25,27
0042300122,2024-04-23T00:00:00,1610612749,1610612754,1610612749,MIL,26,29,28,25
0042300122,2024-04-23T00:00:00,1610612749,1610612754,1610612754,IND,30,30,32,33
0042300162,2024-04-23T00:00:00,1610612750,1610612756,1610612750,MIN,24,26,28,27
0042300162,2024-04-23T00:00:00,1610612750,1610612756,1610612756,PHX,21,30,20,22
0042300132,2024-04-22T00:00:00,1610612739,1610612753,1610612739,CLE,30,28,22,16
0042300132,2024-04-22T00:00:00,1610612739,1610612753,1610612753,ORL,18,26,21,21
0042300152,2024-04-22T00:00:00,1610612743,1610612747,1610612747,LAL,28,31,20,20
0042300152,2024-04-22T00:00:00,1610612743,1610612747,1610612743,DEN,24,20,25,32
0042300112,2024-04-22T00:00:00,1610612752,1610612755,1610612755,PHI,25,28,21,27
0042300112,2024-04-22T00:00:00,1610612752,1610612755,1610612752,NYK,18,31,30,25
0042300171,2024-04-21T00:00:00,1610612746,1610612742,1610612746,LAC,34,22,31,22
0042300171,2024-04-21T00:00:00,1610612746,1610612742,1610612742,DAL,22,8,34,33
0042300141,2024-04-21T00:00:00,1610612760,1610612740,1610612760,OKC,17,26,31,20
0042300141,2024-04-21T00:00:00,1610612760,1610612740,1610612740,NOP,17,26,25,24
0042300121,2024-04-21T00:00:00,1610612749,1610612754,1610612749,MIL,30,39,14,26
0042300121,2024-04-21T00:00:00,1610612749,1610612754,1610612754,IND,21,21,29,23
0042300101,2024-04-21T00:00:00,1610612738,1610612748,1610612748,MIA,21,24,14,35
0042300101,2024-04-21T00:00:00,1610612738,1610612748,1610612738,BOS,26,34,31,23
0042300111,2024-04-20T00:00:00,1610612752,1610612755,1610612755,PHI,34,12,36,22
0042300111,2024-04-20T00:00:00,1610612752,1610612755,1610612752,NYK,25,33,21,32
0042300161,2024-04-20T00:00:00,1610612750,1610612756,1610612750,MIN,27,34,31,28
0042300161,2024-04-20T00:00:00,1610612750,1610612756,1610612756,PHX,28,23,21,23
0042300131,2024-04-20T00:00:00,1610612739,1610612753,1610612753,ORL,26,15,17,25
0042300131,2024-04-20T00:00:00,1610612739,1610612753,1610612739,CLE,33,20,20,24
0042300151,2024-04-20T00:00:00,1610612743,1610612747,1610612747,LAL,33,27,18,25
0042300151,2024-04-20T00:00:00,1610612743,1610612747,1610612743,DEN,25,32,32,25
0052300211,2024-04-19T00:00:00,1610612740,1610612758,1610612758,SAC,24,21,29,24
0052300211,2024-04-19T00:00:00,1610612740,1610612758,1610612740,NOP,22,32,29,22
0052300201,2024-04-19T00:00:00,1610612748,1610612741,1610612741,CHI,17,20,23,31
0052300201,2024-04-19T00:00:00,1610612748,1610612741,1610612748,MIA,34,13,35,30
0052300111,2024-04-17T00:00:00,1610612741,1610612737,1610612741,CHI,40,33,37,21
0052300111,2024-04-17T00:00:00,1610612741,1610612737,1610612737,ATL,22,45,25,24
0052300101,2024-04-17T00:00:00,1610612755,1610612748,1610612755,PHI,22,17,30,36
0052300101,2024-04-17T00:00:00,1610612755,1610612748,1610612748,MIA,23,28,23,30
0052300131,2024-04-16T00:00:00,1610612758,1610612744,1610612758,SAC,31,23,37,27
0052300131,2024-04-16T00:00:00,1610612758,1610612744,1610612744,GSW,22,28,26,18
0052300121,2024-04-16T00:00:00,1610612740,1610612747,1610612740,NOP,34,16,26,30
0052300121,2024-04-16T00:00:00,1610612740,1610612747,1610612747,LAL,26,34,23,27
2042300403,2024-04-15T00:00:00,1612709915,1612709889,1612709889,OKL,29,34,29,25
2042300403,2024-04-15T00:00:00,1612709915,1612709889,1612709915,MNE,22,18,27,33
0022301194,2024-04-14T00:00:00,1610612750,1610612756,1610612756,PHX,44,22,23,36
0022301194,2024-04-14T00:00:00,1610612750,1610612756,1610612750,MIN,22,31,25,28
0022301189,2024-04-14T00:00:00,1610612748,1610612761,1610612748,MIA,24,43,27,24
0022301189,2024-04-14T00:00:00,1610612748,1610612761,1610612761,TOR,24,22,25,32
0022301191,2024-04-14T00:00:00,1610612753,1610612749,1610612753,ORL,22,25,33,33
0022301191,2024-04-14T00:00:00,1610612753,1610612749,1610612749,MIL,30,12,29,17
0022301186,2024-04-14T00:00:00,1610612738,1610612764,1610612738,BOS,34,35,38,25
0022301186,2024-04-14T00:00:00,1610612738,1610612764,1610612764,WAS,30,29,30,33
0022301196,2024-04-14T00:00:00,1610612760,1610612742,1610612742,DAL,22,19,16,29
0022301196,2024-04-14T00:00:00,1610612760,1610612742,1610612760,OKC,39,43,26,27
0022301190,2024-04-14T00:00:00,1610612752,1610612741,1610612752,NYK,29,21,26,33
0022301190,2024-04-14T00:00:00,1610612752,1610612741,1610612741,CHI,28,19,35,27
0022301193,2024-04-14T00:00:00,1610612763,1610612743,1610612763,MEM,26,28,21,36
0022301193,2024-04-14T00:00:00,1610612763,1610612743,1610612743,DEN,29,37,28,32
0022301197,2024-04-14T00:00:00,1610612759,1610612765,1610612765,DET,23,17,23,32
0022301197,2024-04-14T00:00:00,1610612759,1610612765,1610612759,SAS,29,34,30,30
0022301195,2024-04-14T00:00:00,1610612740,1610612747,1610612740,NOP,24,29,24,31
0022301195,2024-04-14T00:00:00,1610612740,1610612747,1610612747,LAL,30,40,29,25
0022301198,2024-04-14T00:00:00,1610612744,1610612762,1610612762,UTA,27,29,33,27
0022301198,2024-04-14T00:00:00,1610612744,1610612762,1610612744,GSW,33,30,32,28
0022301192,2024-04-14T00:00:00,1610612755,1610612751,1610612751,BKN,23,21,20,22
0022301192,2024-04-14T00:00:00,1610612755,1610612751,1610612755,PHI,22,33,26,26
0022301188,2024-04-14T00:00:00,1610612754,1610612737,1610612754,IND,49,37,39,32
0022301188,2024-04-14T00:00:00,1610612754,1610612737,1610612737,ATL,34,38,21,22
0022301187,2024-04-14T00:00:00,1610612739,1610612766,1610612739,CLE,33,25,38,14
0022301187,2024-04-14T00:00:00,1610612739,1610612766,1610612766,CHA,24,33,31,32
0022301200,2024-04-14T00:00:00,1610612758,1610612757,1610612758,SAC,30,35,34,22
0022301200,2024-04-14T00:00:00,1610612758,1610612757,1610612757,POR,18,19,21,24
0022301199,2024-04-14T00:00:00,1610612746,1610612745,1610612745,HOU,24,24,37,31
0022301199,2024-04-14T00:00:00,1610612746,1610612745,1610612746,LAC,21,30,32,22
0022301171,2024-04-12T00:00:00,1610612755,1610612753,1610612753,ORL,27,34,22,30
0022301171,2024-04-12T00:00:00,1610612755,1610612753,1610612755,PHI,40,28,28,29
0022301180,2024-04-12T00:00:00,1610612759,1610612743,1610612759,SAS,32,18,37,34
0022301180,2024-04-12T00:00:00,1610612759,1610612743,1610612743,DEN,31,37,32,20
0022301176,2024-04-12T00:00:00,1610612748,1610612761,1610612761,TOR,22,28,25,28
0022301176,2024-04-12T00:00:00,1610612748,1610612761,1610612748,MIA,33,33,26,33
0022301182,2024-04-12T00:00:00,1610612744,1610612740,1610612744,GSW,26,22,27,34
0022301182,2024-04-12T00:00:00,1610612744,1610612740,1610612740,NOP,17,45,26,26
0022301172,2024-04-12T00:00:00,1610612764,1610612741,1610612741,CHI,33,32,33,31
0022301172,2024-04-12T00:00:00,1610612764,1610612741,1610612764,WAS,40,22,33,32
0022301177,2024-04-12T00:00:00,1610612763,1610612747,1610612763,MEM,26,38,33,23
0022301177,2024-04-12T00:00:00,1610612763,1610612747,1610612747,LAL,34,34,30,25
0022301181,2024-04-12T00:00:00,1610612742,1610612765,1610612765,DET,27,26,27,27
0022301181,2024-04-12T00:00:00,1610612742,1610612765,1610612742,DAL,21,25,22,21
0022301178,2024-04-12T00:00:00,1610612750,1610612737,1610612750,MIN,25,31,24,29
0022301178,2024-04-12T00:00:00,1610612750,1610612737,1610612737,ATL,27,20,33,26
0022301183,2024-04-12T00:00:00,1610612757,1610612745,1610612745,HOU,23,31,30,32
0022301183,2024-04-12T00:00:00,1610612757,1610612745,1610612757,POR,24,16,35,32
0022301179,2024-04-12T00:00:00,1610612760,1610612749,1610612760,OKC,41,28,26,30
0022301179,2024-04-12T00:00:00,1610612760,1610612749,1610612749,MIL,34,18,31,24
0022301184,2024-04-12T00:00:00,1610612746,1610612762,1610612762,UTA,27,34,25,24
0022301184,2024-04-12T00:00:00,1610612746,1610612762,1610612746,LAC,38,22,25,24
0022301174,2024-04-12T00:00:00,1610612739,1610612754,1610612754,IND,26,33,35,26
0022301174,2024-04-12T00:00:00,1610612739,1610612754,1610612739,CLE,35,35,27,32
0022301175,2024-04-12T00:00:00,1610612752,1610612751,1610612752,NYK,14,40,30,27
0022301175,2024-04-12T00:00:00,1610612752,1610612751,1610612751,BKN,30,33,13,31
0022301173,2024-04-12T00:00:00,1610612738,1610612766,1610612738,BOS,30,39,25,37
0022301173,2024-04-12T00:00:00,1610612738,1610612766,1610612766,CHA,24,19,33,22
0022301185,2024-04-12T00:00:00,1610612758,1610612756,1610612758,SAC,27,27,31,22
0022301185,2024-04-12T00:00:00,1610612758,1610612756,1610612756,PHX,22,23,33,30
0022301169,2024-04-11T00:00:00,1610612757,1610612744,1610612757,POR,22,24,28,18
0022301169,2024-04-11T00:00:00,1610612757,1610612744,1610612744,GSW,24,25,26,25
0022301167,2024-04-11T00:00:00,1610612738,1610612752,1610612738,BOS,29,19,23,38
0022301167,2024-04-11T00:00:00,1610612738,1610612752,1610612752,NYK,32,37,31,18
0022301168,2024-04-11T00:00:00,1610612762,1610612745,1610612745,HOU,38,29,29,25
0022301168,2024-04-11T00:00:00,1610612762,1610612745,1610612762,UTA,28,36,34,26
2042300402,2024-04-11T00:00:00,1612709889,1612709915,1612709915,MNE,14,32,23,20
2042300402,2024-04-11T00:00:00,1612709889,1612709915,1612709889,OKL,25,30,28,16
0022301166,2024-04-11T00:00:00,1610612765,1610612741,1610612741,CHI,31,33,35,28
0022301166,2024-04-11T00:00:00,1610612765,1610612741,1610612765,DET,30,25,25,25
0022301170,2024-04-11T00:00:00,1610612758,1610612740,1610612758,SAC,23,35,31,34
0022301170,2024-04-11T00:00:00,1610612758,1610612740,1610612740,NOP,34,30,34,37
0022301163,2024-04-10T00:00:00,1610612760,1610612759,1610612759,SAS,11,24,29,25
0022301163,2024-04-10T00:00:00,1610612760,1610612759,1610612760,OKC,34,34,30,29
0022301165,2024-04-10T00:00:00,1610612746,1610612756,1610612746,LAC,27,29,37,15
0022301165,2024-04-10T00:00:00,1610612746,1610612756,1610612756,PHX,28,27,37,32
0022301160,2024-04-10T00:00:00,1610612751,1610612761,1610612751,BKN,27,26,24,29
0022301160,2024-04-10T00:00:00,1610612751,1610612761,1610612761,TOR,27,27,26,22
0022301159,2024-04-10T00:00:00,1610612737,1610612766,1610612766,CHA,30,25,22,38
0022301159,2024-04-10T00:00:00,1610612737,1610612766,1610612737,ATL,35,26,31,22
0022301164,2024-04-10T00:00:00,1610612743,1610612750,1610612743,DEN,26,23,34,33
0022301164,2024-04-10T00:00:00,1610612743,1610612750,1610612750,MIN,28,24,28,27
0022301161,2024-04-10T00:00:00,1610612748,1610612742,1610612748,MIA,24,23,27,18
0022301161,2024-04-10T00:00:00,1610612748,1610612742,1610612742,DAL,33,36,19,23
0022301158,2024-04-10T00:00:00,1610612739,1610612763,1610612763,MEM,29,22,16,31
0022301158,2024-04-10T00:00:00,1610612739,1610612763,1610612739,CLE,32,16,30,32
0022301162,2024-04-10T00:00:00,1610612749,1610612753,1610612753,ORL,23,27,27,22
0022301162,2024-04-10T00:00:00,1610612749,1610612753,1610612749,MIL,27,37,32,21
0022301153,2024-04-09T00:00:00,1610612760,1610612758,1610612758,SAC,31,33,23,18
0022301153,2024-04-09T00:00:00,1610612760,1610612758,1610612760,OKC,28,17,39,28
0022301157,2024-04-09T00:00:00,1610612757,1610612740,1610612757,POR,27,28,23,22
0022301157,2024-04-09T00:00:00,1610612757,1610612740,1610612740,NOP,28,24,35,23
0022301150,2024-04-09T00:00:00,1610612745,1610612753,1610612753,ORL,25,26,31,24
0022301150,2024-04-09T00:00:00,1610612745,1610612753,1610612745,HOU,36,27,34,21
0022301145,2024-04-09T00:00:00,1610612755,1610612765,1610612765,DET,22,30,26,24
0022301145,2024-04-09T00:00:00,1610612755,1610612765,1610612755,PHI,30,34,26,30
0022301154,2024-04-09T00:00:00,1610612762,1610612743,1610612743,DEN,34,31,22,24
0022301154,2024-04-09T00:00:00,1610612762,1610612743,1610612762,UTA,17,36,27,15
0022301146,2024-04-09T00:00:00,1610612761,1610612754,1610612761,TOR,35,29,27,32
0022301146,2024-04-09T00:00:00,1610612761,1610612754,1610612754,IND,25,40,41,34
0022301152,2024-04-09T00:00:00,1610612750,1610612764,1610612764,WAS,44,26,24,27
0022301152,2024-04-09T00:00:00,1610612750,1610612764,1610612750,MIN,26,34,39,31
0022301144,2024-04-09T00:00:00,1610612766,1610612742,1610612742,DAL,36,33,28,33
0022301144,2024-04-09T00:00:00,1610612766,1610612742,1610612766,CHA,18,29,36,21
0022301155,2024-04-09T00:00:00,1610612747,1610612744,1610612744,GSW,38,33,35,28
0022301155,2024-04-09T00:00:00,1610612747,1610612744,1610612747,LAL,29,31,29,31
0022301149,2024-04-09T00:00:00,1610612741,1610612752,1610612741,CHI,27,35,33,22
0022301149,2024-04-09T00:00:00,1610612741,1610612752,1610612752,NYK,36,32,33,27
0022301148,2024-04-09T00:00:00,1610612749,1610612738,1610612738,BOS,21,22,24,24
0022301148,2024-04-09T00:00:00,1610612749,1610612738,1610612749,MIL,37,26,15,26
0022301147,2024-04-09T00:00:00,1610612737,1610612748,1610612737,ATL,27,20,33,21
0022301147,2024-04-09T00:00:00,1610612737,1610612748,1610612748,MIA,30,29,21,21
0022301151,2024-04-09T00:00:00,1610612763,1610612759,1610612763,MEM,25,24,12,26
0022301151,2024-04-09T00:00:00,1610612763,1610612759,1610612759,SAS,16,32,29,25
2042300401,2024-04-09T00:00:00,1612709915,1612709889,1612709915,MNE,33,26,25,22
2042300401,2024-04-09T00:00:00,1612709915,1612709889,1612709889,OKL,14,28,19,25
0022301156,2024-04-09T00:00:00,1610612756,1610612746,1610612746,LAC,37,29,18,21
0022301156,2024-04-09T00:00:00,1610612756,1610612746,1610612756,PHX,10,23,35,24
0022301133,2024-04-07T00:00:00,1610612754,1610612748,1610612748,MIA,24,22,32,37
0022301133,2024-04-07T00:00:00,1610612754,1610612748,1610612754,IND,38,25,28,26
0022301135,2024-04-07T00:00:00,1610612766,1610612760,1610612766,CHA,29,26,30,33
0022301135,2024-04-07T00:00:00,1610612766,1610612760,1610612760,OKC,31,34,21,35
0022301131,2024-04-07T00:00:00,1610612742,1610612745,1610612742,DAL,27,39,32,31
0022301131,2024-04-07T00:00:00,1610612742,1610612745,1610612745,HOU,42,29,35,23
0022301142,2024-04-07T00:00:00,1610612744,1610612762,1610612762,UTA,28,26,23,33
0022301142,2024-04-07T00:00:00,1610612744,1610612762,1610612744,GSW,41,27,29,21
0022301132,2024-04-07T00:00:00,1610612746,1610612739,1610612739,CLE,40,40,18,20
0022301132,2024-04-07T00:00:00,1610612746,1610612739,1610612746,LAC,33,26,27,34
0022301139,2024-04-07T00:00:00,1610612749,1610612752,1610612749,MIL,31,30,24,24
0022301139,2024-04-07T00:00:00,1610612749,1610612752,1610612752,NYK,25,25,39,33
0022301141,2024-04-07T00:00:00,1610612751,1610612758,1610612751,BKN,19,21,24,13
